Time,TH,ErrTH,H,Prob[Insulin--mTORC1_S6K1--Senescence],ErrProb[Insulin--mTORC1_S6K1--Senescence],Prob[Senescence--AKT],ErrProb[Senescence--AKT],Prob[<nil>],ErrProb[<nil>],Prob[p21--mTORC1_S6K1],ErrProb[p21--mTORC1_S6K1],Prob[Insulin--p21],ErrProb[Insulin--p21],Prob[Insulin--p21--AKT],ErrProb[Insulin--p21--AKT],Prob[mTORC1_S6K1--Senescence--AKT],ErrProb[mTORC1_S6K1--Senescence--AKT],Prob[p21--mTORC1_S6K1--Senescence],ErrProb[p21--mTORC1_S6K1--Senescence],Prob[Insulin--p21--mTORC1_S6K1--AKT],ErrProb[Insulin--p21--mTORC1_S6K1--AKT],Prob[Insulin--p21--mTORC1_S6K1--Senescence],ErrProb[Insulin--p21--mTORC1_S6K1--Senescence],Prob[mTORC1_S6K1--Senescence],ErrProb[mTORC1_S6K1--Senescence],Prob[Insulin--p21--mTORC1_S6K1--Senescence--AKT],ErrProb[Insulin--p21--mTORC1_S6K1--Senescence--AKT],Prob[Insulin--Senescence],ErrProb[Insulin--Senescence],Prob[Insulin--mTORC1_S6K1],ErrProb[Insulin--mTORC1_S6K1],Prob[Insulin--p21--Senescence--AKT],ErrProb[Insulin--p21--Senescence--AKT],Prob[p21--Senescence--AKT],ErrProb[p21--Senescence--AKT],Prob[Senescence],ErrProb[Senescence],Prob[Insulin--mTORC1_S6K1--AKT],ErrProb[Insulin--mTORC1_S6K1--AKT],Prob[Insulin--Senescence--AKT],ErrProb[Insulin--Senescence--AKT],Prob[p21--mTORC1_S6K1--AKT],ErrProb[p21--mTORC1_S6K1--AKT],Prob[Insulin--AKT],ErrProb[Insulin--AKT],Prob[Insulin],ErrProb[Insulin],Prob[p21--mTORC1_S6K1--Senescence--AKT],ErrProb[p21--mTORC1_S6K1--Senescence--AKT],Prob[p21--AKT],ErrProb[p21--AKT],Prob[p21--Senescence],ErrProb[p21--Senescence],Prob[mTORC1_S6K1--AKT],ErrProb[mTORC1_S6K1--AKT],Prob[AKT],ErrProb[AKT],Prob[Insulin--p21--mTORC1_S6K1],ErrProb[Insulin--p21--mTORC1_S6K1],Prob[mTORC1_S6K1],ErrProb[mTORC1_S6K1],Prob[Insulin--mTORC1_S6K1--Senescence--AKT],ErrProb[Insulin--mTORC1_S6K1--Senescence--AKT],Prob[p21],ErrProb[p21],Prob[Insulin--p21--Senescence],ErrProb[Insulin--p21--Senescence],mTORC1_S6K1,p21,<nil>,Senescence,Insulin,AKT
386.8,0.043,0.0028,1.9653,0.004125,0.0008849999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.268525,0.006239,0.000901,0.00041,0.0,0.0,0.0,0.0,0.00023199999999999997,0.00020299999999999997,0.538511,0.007031999999999999,0.0,0.0,0.0017109999999999998,0.000572,0.00056,0.000325,0.050779000000000005,0.003071,0.000175,0.000175,0.0,0.0,0.0,0.0,0.029726,0.0023940000000000003,0.00035299999999999996,0.000252,0.0,0.0,0.004099,0.000886,0.035196,0.0025629999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032392000000000004,0.002434,0.0,0.0,0.0016,0.0005650000000000001,0.0,0.0,0.031114,0.002418,0.6590759999999999,0.873561,0.0,0.578149,0.9999990000000001,0.038797
386.9,0.0399,0.0028,1.9613,0.0032,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.26753000000000005,0.006236,0.000839,0.000389,0.0,0.0,0.0,0.0,0.000171,0.000171,0.538245,0.007033,0.0,0.0,0.0016600000000000002,0.000567,0.000721,0.000367,0.052375,0.0031219999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.029408,0.002379,0.00011599999999999999,0.00011599999999999999,0.0,0.0,0.004051,0.000884,0.035894999999999996,0.002593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032484,0.002466,0.0,0.0,0.001474,0.000534,0.0,0.0,0.031831,0.002439,0.659017,0.87276,0.0,0.577247,1.0,0.037719
387.0,0.0374,0.0026,1.9563,0.003147,0.000762,0.0,0.0,0.0,0.0,0.0,0.0,0.26681,0.006229999999999999,0.000712,0.000364,0.0,0.0,0.0,0.0,0.0,0.0,0.5384220000000001,0.007031,0.0,0.0,0.0009550000000000001,0.00041600000000000003,0.0006,0.000346,0.05352899999999999,0.003137,8.6e-05,8.6e-05,0.0,0.0,0.0,0.0,0.029048,0.002359,0.0,0.0,0.0,0.0,0.0038380000000000003,0.000859,0.035477,0.002578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032806999999999996,0.002438,0.0,0.0,0.001848,0.000587,0.0,0.0,0.032723,0.002487,0.6597560000000001,0.8725150000000002,0.0,0.5777810000000001,1.000002,0.036487
387.1,0.0374,0.0027,1.9467,0.003083,0.0007570000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.26722399999999996,0.00624,0.000519,0.000307,0.0,0.0,0.0,0.0,0.0,0.0,0.540003,0.00703,0.0,0.0,0.000874,0.000381,0.0006,0.000346,0.053738,0.003159,0.00023700000000000001,0.00020299999999999997,0.0,0.0,0.0,0.0,0.028701,0.002359,0.0,0.0,0.0,0.0,0.003561,0.000839,0.035577,0.002593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030983,0.002391,0.0,0.0,0.0018,0.0006,0.0,0.0,0.0331,0.002491,0.6591819999999999,0.8729399999999999,0.0,0.579697,1.0,0.035692
387.2,0.04,0.0027,1.9585,0.003394,0.000797,0.0,0.0,0.0,0.0,0.0,0.0,0.26664,0.006228,0.00075,0.00034700000000000003,0.0,0.0,0.0,0.0,0.000585,0.000278,0.539642,0.007036,0.0,0.0,0.001,0.00044699999999999997,0.000678,0.00035499999999999996,0.053542,0.003159,0.000552,0.000285,0.0,0.0,0.0,0.0,0.028558,0.0023539999999999998,1.4000000000000001e-05,1.4000000000000001e-05,0.0,0.0,0.003315,0.000807,0.035323,0.0025859999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032231,0.002436,0.0,0.0,0.001639,0.000563,0.0,0.0,0.032139,0.0024530000000000003,0.6605909999999998,0.8735389999999998,0.0,0.579058,1.0000019999999998,0.036413
387.3,0.0422,0.0028,1.9589,0.003654,0.000848,0.0,0.0,0.0,0.0,0.0,0.0,0.267212,0.006239,0.0008,0.0004,0.0,0.0,0.0,0.0,0.0011220000000000002,0.000463,0.540568,0.007031999999999999,0.0,0.0,0.000842,0.000401,0.000797,0.000375,0.052489999999999995,0.003129,0.0008,0.0004,0.0,0.0,0.0,0.0,0.028446,0.002339,0.0002,0.0002,0.0,0.0,0.0034770000000000005,0.000813,0.035099,0.002576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032372000000000005,0.00244,0.0,0.0,0.001181,0.00045700000000000005,0.0,0.0,0.030941000000000003,0.0024100000000000002,0.6606749999999999,0.874657,0.0,0.5789830000000001,1.000001,0.036868
387.4,0.0407,0.0027,1.9558,0.003379,0.000795,0.0,0.0,0.0,0.0,0.0,0.0,0.268352,0.006232,0.000737,0.000344,0.0,0.0,0.0,0.0,0.0010609999999999999,0.00042199999999999996,0.541,0.007028,0.0,0.0,0.0014060000000000001,0.0005070000000000001,0.0008,0.0004,0.051422,0.003092,0.000682,0.000356,0.0,0.0,0.0,0.0,0.029171,0.002366,0.0002,0.0002,0.0,0.0,0.003961999999999999,0.000867,0.034558,0.002535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031638,0.002411,0.0,0.0,0.001,0.00044699999999999997,0.0,0.0,0.030631,0.0023870000000000002,0.660077,0.8755069999999998,0.0,0.579098,0.9999989999999999,0.038219
387.5,0.04,0.0027,1.9645,0.0036369999999999996,0.000825,0.0,0.0,0.0,0.0,0.0,0.0,0.26806599999999997,0.0062369999999999995,0.000719,0.000366,0.0,0.0,0.0,0.0,0.0013039999999999998,0.000495,0.540287,0.007026999999999999,0.0,0.0,0.0017510000000000002,0.000575,0.000843,0.00040199999999999996,0.049049,0.003011,0.000554,0.000322,0.0,0.0,0.0,0.0,0.029573000000000002,0.002384,7.7e-05,5.5e-05,0.0,0.0,0.004567,0.000932,0.03605,0.002587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032542,0.002435,0.0,0.0,0.001,0.00044699999999999997,0.0,0.0,0.029981,0.002368,0.6591429999999998,0.8752039999999999,0.0,0.57813,1.0,0.039545000000000004
387.6,0.0412,0.0028,1.9672,0.003807,0.000859,0.0,0.0,0.0,0.0,0.0,0.0,0.268355,0.006243,0.0008210000000000001,0.00036899999999999997,0.0,0.0,0.0,0.0,0.001118,0.000443,0.539262,0.007034,0.0,0.0,0.002,0.0006320000000000001,0.000723,0.000367,0.048441000000000005,0.0030039999999999997,0.000332,0.00023999999999999998,0.0,0.0,0.0,0.0,0.029781000000000002,0.002392,0.00014,0.00014,0.0,0.0,0.004728,0.000951,0.035754,0.002598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034283999999999995,0.002503,0.0,0.0,0.00079,0.00038199999999999996,0.0,0.0,0.029663,0.002357,0.6594829999999999,0.8758349999999999,0.0,0.576717,0.9999990000000001,0.03971
387.7,0.0421,0.0028,1.9631,0.003425,0.000795,0.0,0.0,0.0,0.0,0.0,0.0,0.268178,0.006228,0.000987,0.000421,0.0,0.0,0.0,0.0,0.000892,0.00038500000000000003,0.5389,0.007028,0.0,0.0,0.00207,0.0006360000000000001,0.00046699999999999997,0.000291,0.047583,0.002975,0.000118,0.000118,0.0,0.0,0.0,0.0,0.030383999999999998,0.0024129999999999998,0.0,0.0,0.0,0.0,0.0046689999999999995,0.000947,0.034871,0.0025559999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036377,0.002566,0.0,0.0,0.0006219999999999999,0.000323,0.0,0.0,0.030458,0.00237,0.6602530000000001,0.87798,0.0,0.57606,1.0000010000000001,0.039742
387.8,0.0424,0.0028,1.9564,0.003475,0.000822,0.0,0.0,0.0,0.0,0.0,0.0,0.270365,0.006258,0.0011099999999999999,0.00045999999999999996,0.0,0.0,0.0,0.0,0.000891,0.000407,0.5388390000000001,0.007033,0.0,0.0,0.001974,0.000624,0.0004,0.000283,0.04684,0.0029649999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.030121,0.0024100000000000002,0.0,0.0,0.0,0.0,0.004894,0.00098,0.033788,0.002529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036414,0.00259,0.0,0.0,0.0006,0.000346,0.0,0.0,0.030287,0.002384,0.6591539999999999,0.87988,0.0,0.5755750000000001,0.9999980000000002,0.03959
387.9,0.0441,0.0029,1.9535,0.003959000000000001,0.000859,0.0,0.0,0.0,0.0,0.0,0.0,0.27176,0.00627,0.001,0.00044699999999999997,0.0,0.0,0.0,0.0,0.000826,0.000394,0.538484,0.007035,0.0,0.0,0.001744,0.000572,0.0004,0.000283,0.045718,0.002918,0.0,0.0,0.0,0.0,0.0,0.0,0.029588,0.0023899999999999998,0.0,0.0,0.0,0.0,0.005009,0.000998,0.032889,0.0024920000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037729,0.002637,0.0,0.0,0.000536,0.000314,0.0,0.0,0.030358,0.0023899999999999998,0.658584,0.8819009999999999,0.0,0.575481,0.9999999999999998,0.038703
388.0,0.0447,0.0029,1.9488,0.0038159999999999995,0.0008550000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.273271,0.006273,0.001013,0.00044699999999999997,0.0,0.0,0.0,0.0,0.0008,0.0004,0.538185,0.0070290000000000005,0.0,0.0,0.0015019999999999999,0.000539,0.0004,0.000283,0.045926999999999996,0.002941,0.000183,0.000183,0.0,0.0,0.0,0.0,0.029658999999999998,0.002397,0.0,0.0,0.0,0.0,0.00477,0.0009660000000000001,0.03173,0.0024530000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037183,0.002602,0.0,0.0,0.0004,0.000283,0.0,0.0,0.031161,0.0024059999999999997,0.657472,0.883298,0.0,0.575647,1.0,0.038327
388.1,0.046,0.003,1.9535,0.003855,0.0008619999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.272389,0.00627,0.001358,0.0005139999999999999,0.0,0.0,0.0,0.0,0.000601,0.00031800000000000003,0.537957,0.00703,0.0,0.0,0.0014,0.000529,0.00047000000000000004,0.000291,0.045384,0.00292,0.0002,0.0002,0.0,0.0,0.0,0.0,0.030351,0.002421,0.0,0.0,0.0,0.0,0.004749000000000001,0.000968,0.032535,0.002466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037045999999999996,0.002618,0.0,0.0,0.0004,0.000283,0.0,0.0,0.031306,0.002411,0.6569940000000001,0.8822570000000001,0.0,0.5755880000000001,1.000001,0.039058999999999996
388.2,0.0464,0.003,1.9572,0.004331000000000001,0.000906,0.0,0.0,0.0,0.0,0.0,0.0,0.271586,0.006257,0.001327,0.000504,0.0,0.0,0.0,0.0,0.000273,0.000213,0.537354,0.007031,0.0,0.0,0.001232,0.000491,0.000509,0.000299,0.044866,0.002892,0.0002,0.0002,0.0,0.0,0.0,0.0,0.030882,0.002439,0.0,0.0,0.0,0.0,0.004699,0.0009599999999999999,0.033127,0.002477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037349,0.002607,0.0,0.0,0.0004,0.000283,0.0,0.0,0.031866000000000005,0.002445,0.6566869999999999,0.8811869999999999,0.0,0.575892,1.0000010000000001,0.039013
388.3,0.0441,0.0029,1.9572,0.004292,0.000906,0.0,0.0,0.0,0.0,0.0,0.0,0.270883,0.006251,0.001588,0.000547,0.0,0.0,0.0,0.0,6.9e-05,6.9e-05,0.538139,0.007035,0.0,0.0,0.00122,0.00047599999999999997,0.0006,0.000346,0.044844,0.002891,0.000315,0.00022999999999999998,0.0,0.0,0.0,0.0,0.031488999999999996,0.0024649999999999997,0.0,0.0,0.0,0.0,0.004768,0.000962,0.03373,0.002512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036759,0.002598,0.0,0.0,0.0004,0.000283,0.0,0.0,0.030905000000000002,0.0023940000000000003,0.6572119999999999,0.8798779999999999,0.0,0.575871,1.0000010000000001,0.039848999999999996
388.4,0.0437,0.0029,1.95,0.004451,0.0009220000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.272968,0.006268999999999999,0.0019309999999999998,0.000601,0.0,0.0,0.0,0.0,0.0,0.0,0.537907,0.007036,0.0,0.0,0.0011970000000000001,0.000488,0.0006,0.000346,0.045267,0.002902,0.00011399999999999999,0.00011399999999999999,0.0,0.0,0.0,0.0,0.031983,0.002475,0.0,0.0,0.0,0.0,0.004281,0.0009130000000000001,0.033908999999999995,0.002515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034961,0.0025329999999999997,0.0,0.0,0.0004,0.000283,0.0,0.0,0.030031,0.002378,0.656166,0.879109,0.0,0.5747000000000001,1.0,0.039906
388.5,0.045,0.0029,1.9377,0.004423,0.000921,0.0,0.0,0.0,0.0,0.0,0.0,0.272907,0.006272,0.001621,0.000549,0.0,0.0,0.0,0.0,5.7999999999999994e-05,5.7999999999999994e-05,0.539928,0.007037000000000001,0.0,0.0,0.001157,0.00047300000000000006,0.000393,0.000252,0.046061000000000005,0.002937,0.0,0.0,0.0,0.0,0.0,0.0,0.031434,0.002467,0.0,0.0,0.0,0.0,0.004091,0.0008810000000000001,0.034982,0.002568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033907,0.0024879999999999998,0.0,0.0,0.00043200000000000004,0.000285,0.0,0.0,0.028606,0.002325,0.6574,0.878184,0.0,0.5749389999999999,1.0,0.038792999999999994
388.6,0.0444,0.0029,1.931,0.0038810000000000003,0.000843,0.0,0.0,0.0,0.0,0.0,0.0,0.27279499999999995,0.006273,0.001332,0.0005059999999999999,0.0,0.0,0.0,0.0,0.000381,0.00027,0.541989,0.007026999999999999,0.0,0.0,0.0008990000000000001,0.000408,0.00053,0.000309,0.046339,0.002937,0.0,0.0,0.0,0.0,0.0,0.0,0.031317000000000005,0.002457,0.0,0.0,0.0,0.0,0.004549,0.0009460000000000001,0.035883,0.002592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032507999999999995,0.002436,0.0,0.0,0.000705,0.00035800000000000003,0.0,0.0,0.026889999999999997,0.002252,0.658019,0.8767939999999999,0.0,0.5748940000000001,0.9999979999999999,0.039182999999999996
388.7,0.0462,0.003,1.9307,0.003993,0.000866,0.0,0.0,0.0,0.0,0.0,0.0,0.272498,0.006271,0.001284,0.0004969999999999999,0.0,0.0,0.0,0.0,0.0004,0.000283,0.542241,0.007033,0.0,0.0,0.00091,0.000405,0.0006,0.000346,0.047519,0.002978,0.0,0.0,0.0,0.0,0.0,0.0,0.031207,0.0024530000000000003,0.00013000000000000002,0.00013000000000000002,0.0,0.0,0.0042899999999999995,0.000909,0.035331,0.002575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031913,0.002419,0.0,0.0,0.000541,0.000294,0.0,0.0,0.027142000000000003,0.002269,0.6587239999999999,0.876388,0.0,0.575557,0.9999990000000001,0.038762
388.8,0.0462,0.003,1.9371,0.004490999999999999,0.0009220000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.272516,0.006268,0.001222,0.000468,0.0,0.0,0.0,0.0,0.00047699999999999994,0.000286,0.5414680000000001,0.007033,0.0,0.0,0.000769,0.00038500000000000003,0.000566,0.000312,0.046687,0.002954,0.000128,0.000128,0.0,0.0,0.0,0.0,0.031155000000000002,0.002443,0.00015900000000000002,0.00015900000000000002,0.0,0.0,0.004717,0.000956,0.034628,0.002539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032996,0.002471,0.0,0.0,0.00043099999999999996,0.00028399999999999996,0.0,0.0,0.027592000000000002,0.002284,0.658474,0.877168,0.0,0.575604,1.000002,0.039058
388.9,0.0459,0.0029,1.9411,0.004982,0.000962,0.0,0.0,0.0,0.0,0.0,0.0,0.271584,0.006259000000000001,0.001372,0.0005059999999999999,0.0,0.0,0.0,0.0,0.0004,0.000283,0.5420699999999999,0.0070290000000000005,0.0,0.0,0.00049,0.00029,0.000772,0.00038700000000000003,0.046095,0.00293,0.000366,0.00026000000000000003,0.0,0.0,0.0,0.0,0.031232999999999997,0.002456,0.0,0.0,0.0,0.0,0.004934,0.000977,0.035568,0.002576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033208999999999995,0.002471,0.0,0.0,0.000749,0.000376,0.0,0.0,0.026175999999999998,0.0022140000000000003,0.6592279999999999,0.8756669999999999,0.0,0.5756049999999999,1.0,0.039543999999999996
389.0,0.0477,0.003,1.9381,0.00443,0.00091,0.0,0.0,0.0,0.0,0.0,0.0,0.271742,0.006258,0.001144,0.00047000000000000004,0.0,0.0,0.0,0.0,0.000532,0.000301,0.542315,0.007022,0.0,0.0,0.001017,0.000408,0.000533,0.000298,0.046357999999999996,0.002937,0.0004,0.000283,0.0,0.0,0.0,0.0,0.031166000000000003,0.002454,0.0,0.0,0.0,0.0,0.004765,0.0009710000000000001,0.037114999999999995,0.002629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031992,0.002409,0.0,0.0,0.00065,0.00035,0.0,0.0,0.025838999999999997,0.002179,0.6584599999999999,0.8749809999999999,0.0,0.575184,0.9999979999999999,0.03967400000000001
389.1,0.0462,0.0029,1.9396,0.004056000000000001,0.0008710000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.27066999999999997,0.006261999999999999,0.001,0.00044699999999999997,0.0,0.0,0.0,0.0,0.000215,0.00020099999999999998,0.541745,0.007031999999999999,0.0,0.0,0.001282,0.000493,0.0004,0.000283,0.045832,0.0029289999999999997,0.00036,0.000256,0.0,0.0,0.0,0.0,0.031335,0.002451,2.4e-05,2.4e-05,0.0,0.0,0.004424,0.000925,0.038752999999999996,0.002687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032928,0.002483,0.0,0.0,0.000684,0.000334,0.0,0.0,0.026292000000000003,0.002232,0.658077,0.8744919999999999,0.0,0.574843,0.9999999999999999,0.039324
389.2,0.0458,0.0029,1.9482,0.004442,0.0009220000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.26913400000000004,0.006243,0.000865,0.000405,0.0,0.0,0.0,0.0,0.0002,0.0002,0.540166,0.007037999999999999,0.0,0.0,0.0011070000000000001,0.000454,0.00042199999999999996,0.00028399999999999996,0.046352,0.002932,0.0002,0.0002,0.0,0.0,0.0,0.0,0.031678,0.00247,0.0,0.0,0.0,0.0,0.0041530000000000004,0.000893,0.040026,0.002731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034205,0.002514,0.0,0.0,0.0008089999999999999,0.000377,0.0,0.0,0.026242,0.002225,0.6589590000000001,0.8721190000000001,0.0,0.5733880000000001,1.0000010000000001,0.039012
389.3,0.0458,0.0029,1.9548,0.004676,0.00095,0.0,0.0,0.0,0.0,0.0,0.0,0.269021,0.006235,0.001263,0.000458,0.0,0.0,0.0,0.0,0.000217,0.00020099999999999998,0.539341,0.007031999999999999,0.0,0.0,0.0013800000000000002,0.0005099999999999999,0.0006,0.000346,0.045432,0.002914,0.0002,0.0002,0.0,0.0,0.0,0.0,0.031494,0.002467,0.0,0.0,0.0,0.0,0.0035229999999999997,0.000828,0.041212,0.002775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035031,0.002534,0.0,0.0,0.0008,0.0004,0.0,0.0,0.025809,0.0021850000000000003,0.658371,0.8722620000000001,0.0,0.5728059999999999,0.9999989999999999,0.038877
389.4,0.0461,0.0029,1.9649,0.004939,0.000978,0.0,0.0,0.0,0.0,0.0,0.0,0.269097,0.006248,0.0018,0.0006,0.0,0.0,0.0,0.0,0.00044699999999999997,0.00028700000000000004,0.538367,0.007036,0.0,0.0,0.0016820000000000001,0.000546,0.000405,0.000283,0.046026,0.00293,0.00044500000000000003,0.000269,0.0,0.0,0.0,0.0,0.031135000000000003,0.0024519999999999998,7.000000000000001e-06,7.000000000000001e-06,0.0,0.0,0.003508,0.0008269999999999999,0.041699,0.002796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035071,0.0025510000000000003,0.0,0.0,0.000978,0.00042,0.0,0.0,0.024393,0.0021260000000000003,0.6586449999999999,0.871302,0.0,0.5712160000000001,0.9999990000000001,0.040001999999999996
389.5,0.0463,0.003,1.9769,0.00458,0.0009480000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.26811199999999996,0.0062380000000000005,0.0017519999999999999,0.00056,0.0,0.0,0.0,0.0,0.000152,9.300000000000001e-05,0.536397,0.007037999999999999,0.0,0.0,0.0017170000000000002,0.0005679999999999999,0.0004,0.000283,0.046694,0.002955,0.00055,0.00032,0.0,0.0,0.0,0.0,0.031177,0.002457,0.00025,0.000206,0.0,0.0,0.0037579999999999996,0.0008529999999999999,0.041533999999999995,0.002796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036726999999999996,0.0025960000000000002,0.0,0.0,0.001172,0.000479,0.0,0.0,0.025027,0.0021579999999999998,0.6586160000000001,0.8704339999999999,0.0,0.5700930000000001,0.9999990000000001,0.040528
389.6,0.0459,0.0029,1.9826,0.004298,0.0009029999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.26729400000000003,0.006235,0.0016,0.0005650000000000001,0.0,0.0,0.0,0.0,0.000322,0.000234,0.536077,0.007033,0.0,0.0,0.001443,0.000531,0.0004,0.000283,0.046304000000000005,0.002926,0.000331,0.000239,0.0,0.0,0.0,0.0,0.030909,0.002427,0.000469,0.000291,0.0,0.0,0.004256,0.0009119999999999999,0.040293999999999996,0.0027559999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037997,0.0026309999999999997,0.0,0.0,0.0013570000000000001,0.0005139999999999999,0.0,0.0,0.026649000000000003,0.0022329999999999997,0.658707,0.871713,0.0,0.5710240000000001,1.0,0.040686999999999994
389.7,0.047,0.003,1.9811,0.004285,0.0009050000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.267102,0.006231,0.0015019999999999999,0.000531,0.0,0.0,0.0,0.0,0.000557,0.000324,0.537043,0.007039,0.0,0.0,0.001395,0.000517,0.0004,0.000283,0.046875,0.002959,0.0002,0.0002,0.0,0.0,0.0,0.0,0.030966000000000004,0.002445,0.0006,0.000346,0.0,0.0,0.004354,0.000926,0.038924,0.002712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036847000000000005,0.002595,0.0,0.0,0.001437,0.00053,0.0,0.0,0.027514,0.002285,0.659405,0.87216,0.0,0.5728740000000001,1.0000010000000001,0.041011
389.8,0.0484,0.003,1.9887,0.004097,0.000883,0.0,0.0,0.0,0.0,0.0,0.0,0.266606,0.006227,0.0013779999999999999,0.000516,0.0,0.0,0.0,0.0,0.000942,0.00042300000000000004,0.536265,0.007035,0.0,0.0,0.001168,0.00045599999999999997,0.0003,0.00022400000000000002,0.046708,0.002943,0.000335,0.000241,0.0,0.0,0.0,0.0,0.030885000000000003,0.002444,0.0006,0.000346,0.0,0.0,0.004829,0.000977,0.038796,0.002686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03728,0.0026100000000000003,0.0,0.0,0.0017120000000000002,0.000573,0.0,0.0,0.028097000000000004,0.002301,0.659057,0.8720709999999999,0.0,0.572574,0.9999980000000002,0.041849
389.9,0.0498,0.0031,1.985,0.0038770000000000002,0.0008439999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.265787,0.006225,0.0011300000000000001,0.000446,0.0,0.0,0.0,0.0,0.001123,0.00044,0.537024,0.007037000000000001,0.0,0.0,0.000977,0.000417,0.000279,0.000215,0.047047000000000005,0.0029649999999999998,0.000234,0.00020299999999999997,0.0,0.0,0.0,0.0,0.031202999999999998,0.002451,0.0005110000000000001,0.000304,0.0,0.0,0.00518,0.000993,0.038689,0.0026920000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037695,0.0026379999999999997,0.0,0.0,0.001591,0.000549,0.0,0.0,0.027652,0.002291,0.6605369999999999,0.8716219999999999,0.0,0.572145,0.9999989999999999,0.04194899999999999
390.0,0.0513,0.0031,1.9898,0.00421,0.000893,0.0,0.0,0.0,0.0,0.0,0.0,0.26450500000000005,0.006215,0.000857,0.000404,0.0,0.0,0.0,0.0,0.001314,0.000479,0.536809,0.007035,0.0,0.0,0.001088,0.00045099999999999996,0.0004,0.000283,0.046281,0.002937,0.000143,0.000143,0.0,0.0,0.0,0.0,0.031415,0.002462,0.0004,0.000283,0.0,0.0,0.005285,0.001015,0.040504000000000005,0.0027429999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036578,0.002605,0.0,0.0,0.001341,0.0005,0.0,0.0,0.02887,0.002328,0.6590360000000001,0.8701640000000002,0.0,0.573261,1.0,0.041843000000000005
