"","q","s","p"
"Trk_B_(Phospho-Tyr705)",1.25405208333333,1.19022916666667,1.50015625
"Cyclin_E1_(Phospho-Thr395)",1.08646875,0.911979166666667,1.1538125
"KSR_(Phospho-Ser392)",1.14179166666667,1.29143229166667,1.67408333333333
"PLC_beta3_(Phospho-Ser1105)",0.927286458333333,1.127203125,1.30838541666667
"Pyk2_(Phospho-Tyr580)",0.976796875,1.072578125,1.31402083333333
"STAT5B_(Phospho-Ser731)",1.03552083333333,1.10823958333333,1.1188125
"SYK_(Phospho-Tyr348)",1.42568229166667,1.19811458333333,1.37866666666667
"P70S6K_(Phospho-Thr421)",1.30034375,1.22036979166667,1.59083333333333
"CaMK2_alpha/beta/delta_(Phospho-Thr305)",1.06765625,1.14130208333333,1.415
"MAPKAPK2_(Phospho-Thr334)",1.170359375,1.31752604166667,1.40747916666667
"NFkB-p105/p50_(Phospho-Ser927)",1.05503125,1.12310416666667,1.40635416666667
"Smad1_(Phospho-Ser465)",1.014296875,1.17754166666667,1.32645833333333
"Smad2_(Phospho-Ser467)",0.968755208333333,1.16095833333333,1.191875
"ACC1_(Phospho-Ser80)",1.52264583333333,2.32485416666667,1.97327083333333
"Caspase_6_(Phospho-Ser257)",1.05963020833333,1.16297916666667,1.47734375
"Caspase_8_(Phospho-Ser347)",0.90071875,0.827208333333333,1.09695833333333
"Caspase_9_(Phospho-Thr125)",0.998786458333333,1.47551041666667,1.39738541666667
"CDC25B_(Phospho-Ser323)",0.999609375,0.952802083333333,1.165375
"c-PLA2_(Phospho-Ser505)",1.28551041666667,1.15053125,1.25077083333333
"PKD1/PKC_mu_(Phospho-Ser205)",0.818994791666667,0.978385416666667,0.978145833333333
"PKD1/PKC_mu_(Phospho-Tyr463)",0.877453125,0.770020833333333,1.192625
"PKD2_(Phospho-Ser876)",0.915979166666667,0.910072916666667,1.09491666666667
"Rb_(Phospho-Ser811)",1.013765625,0.93065625,1.23591666666667
"Rb_(Phospho-Thr821)",1.03411979166667,1.10820833333333,1.55535416666667
"AKT1_(Phospho-Tyr326)",0.918557291666667,1.83084375,1.099875
"BAD_(Phospho-Ser91/128)",1.18709895833333,2.63652083333333,1.3338125
"BAD_(Phospho-Ser134)",1.36231770833333,1.913625,1.4230625
"Calmodulin_(Phospho-Thr79/Ser81)",1.02478645833333,1.32283854166667,1.4875
"CaMK1-alpha_(Phospho-Thr177)",1.0394375,1.09770833333333,1.3404375
"CaMK4_(Phospho-Thr196/200)",1.16997916666667,1.20359375,1.38395833333333
"Caspase_9_(Phospho-Tyr153)",1.05721875,0.9686875,1.11489583333333
"Caspase_9_(Phospho-Ser144)",1.03758333333333,1.75021354166667,1.23990625
"Caspase_9_(Phospho-Ser196)",1.17022395833333,1.51797395833333,1.03471875
"Caspase_3_(Phospho-Ser150)",0.892901041666667,1.3709375,1.22079166666667
"Catalase_(Phospho-Tyr385)",0.976380208333333,1.147859375,0.999927083333333
"Catenin_beta_(Phospho-Tyr654)",1.03271875,1.01453125,1.22246875
"CD227/mucin_1_(Phospho-Tyr1243)",1.14467708333333,0.978286458333333,1.07835416666667
"CD28_(Phospho-Tyr218)",0.827817708333333,0.81703125,0.98946875
"Interferon-gamma_receptor_alpha_chain_precursor_(Phospho-Tyr457)",1.11593229166667,0.91015625,0.86503125
"IL-2RA/CD25_(Phospho-Ser268)",1.16984375,1.15248958333333,1.4683125
"RAD51_(Phospho-Tyr315)",1.0605,1.021859375,1.32579166666667
"RAD52_(Phospho-Tyr104)",1.03103645833333,0.892411458333333,0.93715625
"MKK4/SEK1_(Phospho-Ser257)",1.1216875,1.08196875,1.45551041666667
"ATP1A1/Na+K+_ATPase1_(Phospho-Ser23)",1.01867708333333,1.66521875,1.05114583333333
"PIP5K_(Phospho-Ser307)",1.15425520833333,2.34494270833333,1.55375
"WEE1_(Phospho-Ser642)",1.11320833333333,1.67707291666667,1.57446875
"CK1-A_(Phospho-Thr321)",1.00440625,1.256484375,1.04151041666667
"HSP90B_(Phospho-Ser226)",1.02435416666667,1.326515625,0.935072916666667
"Merlin_(Phospho-Ser10)",1.09888020833333,1.25168229166667,1.16826041666667
"CK1-A/A2_(Phospho-Tyr294)",0.9693125,0.916625,1.0464375
"MER/SKY_(Phospho-Tyr749/Tyr681)",0.884677083333333,1.6061875,1.16511458333333
"CD22/BL-CAM_(Phospho-Tyr807)",1.040421875,1.99493229166667,1.28294791666667
"FRS2_(Phospho-Tyr436)",0.984802083333333,1.255703125,1.18311458333333
"Ephrin_B1/B2/B3_(Phospho-Tyr324)",0.947515625,0.956302083333333,0.773
"EPB41_(Phospho-Tyr418/660)",0.967114583333333,0.892458333333333,1.04578125
"Mnk1_(Phospho-Thr385)",0.97884375,1.19825520833333,1.12807291666667
"TIF-IA_(Phospho-Ser649)",0.903421875,0.971770833333333,0.886302083333333
"MDM2_(Ab-166)",1.04130208333333,1.016875,0.73765625
"NFAT3_(Ab-676)",0.861239583333333,0.620739583333333,0.795020833333333
"NFAT4_(Ab-165)",0.858817708333333,0.721932291666667,1.11486458333333
"NFkB-p65_(Ab-505)",0.978140625,0.867317708333333,0.913729166666667
"p300_(Ab-89)",0.753510416666667,0.5570625,0.637302083333333
"p53_(Ab-20)",0.93621875,0.969401041666667,0.826447916666667
"p53_(Ab-392)",1.19990625,1.175125,1.05310416666667
"P70S6K_(Ab-229)",1.44065625,1.18705208333333,1.33325
"P70S6K_(Ab-371)",0.837713541666667,0.860229166666667,0.862020833333333
"P70S6K_(Ab-418)",0.800947916666667,0.811895833333333,1.15335416666667
"P90RSK_(Ab-359/363)",1.06515625,0.89028125,0.82121875
"P90RSK_(Ab-380)",1.03751041666667,0.931104166666667,1.1665625
"P90RSK_(Ab-573)",0.585604166666667,0.72596875,1.01491666666667
"PAK1_(Ab-212)",1.01205208333333,0.9925625,1.13240625
"PAK1/2/3_(Ab-423/402/421)",0.841796875,0.904078125,0.665979166666667
"PAK1/2/3_(Ab-141)",1.04311458333333,1.07185416666667,1.34716666666667
"PEA-15_(Ab-116)",1.33788541666667,1.48814583333333,1.5068125
"PKA_CAT_(Ab-197)",1.45234895833333,1.718125,1.8686875
"PP2A-alpha_(Ab-307)",1.11284375,0.66246875,0.629333333333333
"14-3-3_beta/zeta_(Ab-184/186)",1.04090104166667,0.865140625,1.10321875
"Catenin_beta_(Ab-489)",1.10888541666667,1.13645833333333,1.59330208333333
"CDC25A_(Ab-178)",0.975244791666667,0.995942708333333,1.3331875
"CREB_(Ab-100)",1.03088541666667,0.944489583333333,1.11990625
"EGFR_(Ab-998)",1.08802604166667,0.977083333333333,1.20229166666667
"Ezrin_(Ab-478)",1.344703125,0.645828125,0.97821875
"HER2_(Ab-1112)",1.17627083333333,0.962046875,1.17435416666667
"NFkB-p65_(Ab-281)",1.11471875,1.11705208333333,1.15996875
"p53_(Ab-387)",0.994484375,1.07890625,1.1948125
"p53_(Ab-376)",0.9135,0.883723958333333,1.083
"p53_(Ab-378)",0.861973958333333,1.00983854166667,1.52630208333333
"Rb_(Ab-608)",1.006921875,0.97403125,1.25625
"SRF_(Ab-77)",1.17440625,0.906484375,1.12092708333333
"Abl1_(Ab-754/735)",1.37254166666667,1.36825,1.76601041666667
"AKT1/2/3_(Ab-315)",1.181265625,1.125046875,1.30771875
"B-RAF_(Ab-446)",1.98307291666667,0.814890625,1.46155208333333
"CaMK2-beta/gamma/delta_(Ab-287)",0.964171875,0.639197916666667,0.697083333333333
"LKB1_(Ab-334)",1.392375,1.39184375,1.04967708333333
"MKK3/MAP2K3_(Ab-222)",0.875364583333333,0.908375,0.941885416666667
"M-CSF_Receptor_(Ab-809)",1.15821875,1.11575520833333,1.27547916666667
"NMDAR2B_(Ab-1472)",0.940447916666667,1.054046875,0.847635416666667
"PECAM-1_(Ab-713)",0.882604166666667,0.941359375,0.73840625
"ALK_(Ab-1507)",0.9869375,0.922328125,1.34572916666667
"ALK_(Ab-1604)",1.22351041666667,1.65371354166667,1.47732291666667
"BLNK_(Ab-96)",0.9666875,0.818723958333333,0.55415625
"ETK_(Ab-40)",1.328671875,1.113609375,1.44425
"Pim-1_(Ab-309)",1.01815104166667,0.904859375,1.37279166666667
"PLD1_(Ab-561)",1.0398125,0.996947916666667,1.01004166666667
"BCR_(Ab-360)",0.962807291666667,0.89525,1.35827083333333
"ETK_(Ab-566)",1.08417708333333,1.11663020833333,1.45047916666667
"CD5_(Ab-453)",0.737661458333333,0.569203125,0.62703125
"M-CSF_Receptor_(Ab-561)",1.07983854166667,1.01642708333333,1.43641666666667
"DAPP1_(Ab-139)",1.02684375,0.895791666666667,0.98209375
"DDX5/DEAD-box_protein_5_(Ab-593)",1.075921875,0.390546875,0.677979166666667
"Raf1_(Phospho-Ser289)",0.966427083333333,0.947932291666667,1.24384375
"VEGFR2_(Ab-1054)",1.00446354166667,0.888057291666667,1.09565625
"Vinculin_(Ab-821)",1.16055208333333,0.872453125,1.25942708333333
"HRS_(Ab-334)",1.12988541666667,1.02974479166667,1.10938541666667
"LCK_(Phospho-Tyr393)",1.189359375,1.15881770833333,1.20794791666667
"MKK3/MAP2K3_(Phospho-Ser189)",1.1683125,1.10344791666667,1.55336458333333
"Chk2_(Phospho-Ser516)",1.15613020833333,1.22256770833333,1.62905208333333
"TYK2_(Phospho-Tyr1054)",0.970932291666667,1.1498125,1.59960416666667
"JAK1_(Phospho-Tyr1022)",0.911078125,0.921619791666667,2.01555208333333
"JAK2_(Phospho-Tyr221)",1.054328125,1.08346354166667,1.35135416666667
"JAK2_(Phospho-Tyr1007)",1.0721875,1.104046875,1.34742708333333
"IkB-alpha_(Phospho-Ser32/36)",0.711291666666667,0.861427083333333,0.679072916666667
"Src_(Phospho-Tyr529)",1.11233854166667,1.16783333333333,1.43197916666667
"eNOS_(Phospho-Ser1177)",0.975140625,1.02935416666667,1.47040625
"FKHRL1/FOXO3A_(Phospho-Ser253)",1.05972395833333,1.07696354166667,1.73571875
"VASP_(Phospho-Ser238)",0.972067708333333,1.06596875,1.1114375
"Zap-70_(Phospho-Tyr319)",0.759953125,0.88440625,0.81559375
"Zap-70_(Phospho-Tyr493)",0.95975,1.05630729166667,1.17519791666667
"MEK1_(Phospho-Ser221)",1.07985416666667,1.073859375,1.05861458333333
"IkB-alpha_(Phospho-Tyr42)",0.985864583333333,1.03377604166667,1.16738541666667
"STAT1_(Phospho-Ser727)",0.811838541666667,0.991916666666667,1.07142708333333
"AMPK1/AMPK2_(Phospho-Ser485/491)",0.89884375,0.918135416666667,1.03092708333333
"MKK4/SEK1_(Phospho-Thr261)",0.908921875,1.00206770833333,0.997375
"eEF2K_(Phospho-Ser366)",1.13893229166667,0.978,1.23860416666667
"Filamin_A_(Phospho-Ser2152)",1.01897916666667,1.02728125,1.29016666666667
"c-Jun_(Ab-63)",1.18913020833333,1.30683854166667,2.12870833333333
"GSK3_beta_(Ab-9)",1.14361979166667,1.13853125,2.02032291666667
"FLT3_(Phospho-Tyr599)",1.017421875,0.97909375,1.33917708333333
"Elk1_(Ab-383)",1.10558854166667,1.06602083333333,1.43016666666667
"PDK1_(Ab-241)",0.841244791666667,0.81409375,0.703520833333333
"Raf1_(Ab-259)",1.02866666666667,0.8346875,1.0174375
"GSK3_alpha_(Ab-21)",1.51127604166667,1.19159375,1.38619791666667
"MEK2_(Ab-394)",1.40155729166667,0.942494791666667,1.69823958333333
"PTEN_(Ab-380)",0.864046875,0.779635416666667,1.07935416666667
"NFkB-p65_(Ab-254)",0.948223958333334,0.846734375,1.13958333333333
"NFkB-p65_(Ab-276)",1.01809375,1.03591666666667,1.21092708333333
"NFkB-p65_(Ab-435)",1.12308333333333,1.13677604166667,1.43864583333333
"NFkB-p65_(Ab-468)",1.1156875,1.01883333333333,1.26314583333333
"NFkB-p65_(Ab-536)",1.02197916666667,0.870291666666667,1.07780208333333
"NFkB-p100/p52_(Ab-865)",0.870802083333333,0.82278125,0.72178125
"NFkB-p100/p52_(Ab-869)",1.14447395833333,0.995942708333333,1.09314583333333
"NFkB-p105/p50_(Ab-337)",0.955046875,0.707354166666667,0.759072916666667
"LCK_(Ab-393)",0.996291666666667,0.569791666666667,0.81284375
"Src_(Ab-529)",1.062359375,0.937505208333333,1.0560625
"eNOS_(Ab-1177)",0.93903125,0.940333333333333,1.33184375
"FKHRL1/FOXO3A_(Ab-253)",0.926265625,0.864942708333333,1.0665
"VASP_(Ab-238)",0.970734375,0.961036458333333,1.34305208333333
"Zap-70_(Ab-319)",0.838822916666667,0.887208333333333,0.986677083333333
"Zap-70_(Ab-493)",1.04666145833333,1.04796875,1.46344791666667
"MEK1_(Ab-221)",0.969984375,0.944729166666667,1.24661458333333
"IkB-alpha_(Ab-42)",1.174421875,1.148890625,1.33464583333333
"STAT1_(Ab-727)",0.948411458333333,1.29366145833333,1.14073958333333
"SMC1_(Ab-957)",1.10843229166667,1.13700520833333,1.39078125
"BCR_(Ab-177)",1.077796875,1.09866145833333,1.37280208333333
"MSK1_(Ab-376)",1.17555729166667,1.16799479166667,1.53904166666667
"Paxillin_(Ab-31)",0.718703125,0.884385416666667,0.78475
"Ezrin_(Ab-566)",0.915359375,0.934817708333333,0.766729166666667
"Rac1/cdc42_(Ab-71)",1.018984375,1.101703125,1.33767708333333
"Raf1_(Ab-338)",0.980989583333333,1.02169791666667,1.29235416666667
"MEK1_(Ab-217)",1.16063541666667,1.14941145833333,1.47113541666667
"VASP_(Ab-157)",1.06648958333333,0.604671875,0.680177083333333
"Cyclin_B1_(Phospho-Ser126)",1.10671354166667,1.19976041666667,1.41402083333333
"EEF2_(Phospho-Thr56)",1.48441666666667,1.24372395833333,1.58422916666667
"HSL_(Phospho-Ser554)",1.03543229166667,0.989901041666667,1.3851875
"Pyk2_(Phospho-Tyr881)",0.8858125,1.03986979166667,1.22522916666667
"SRF_(Phospho-Ser99)",0.92278125,0.862557291666667,1.1900625
"STAT2_(Phospho-Tyr690)",0.97275,0.883145833333333,1.20729166666667
"SYK_(Phospho-Tyr525)",1.09743229166667,0.979953125,1.3206875
"4E-BP1_(Phospho-Ser65)",1.083203125,0.88065625,1.13716666666667
"4E-BP1_(Phospho-Thr70)",1.37378645833333,1.101734375,1.27917708333333
"Abl1_(Phospho-Tyr412)",1.09293229166667,1.16004166666667,1.51042708333333
"Abl1_(Phospho-Tyr204)",0.948369791666667,1.08832291666667,1.35716666666667
"ACC1_(Phospho-Ser79)",1.0195,1.17515625,1.57601041666667
"AKT1_(Phospho-Thr450)",0.886880208333333,0.832598958333333,1.06836458333333
"AKT1_(Phospho-Ser124)",0.582234375,0.575229166666667,0.811166666666667
"AMPK_beta1_(Phospho-Ser182)",0.567645833333333,0.524411458333333,0.814145833333333
"Chk2_(Phospho-Thr387)",1.00659895833333,1.03726041666667,1.3478125
"Cyclin_D1_(Phospho-Thr286)",1.28079166666667,1.04675520833333,1.01263541666667
"Cyclin_D3_(Phospho-Thr283)",1.341296875,1.37172395833333,1.77430208333333
"DAXX_(Phospho-Ser668)",1.50680208333333,1.49019791666667,1.37838541666667
"CD4_(Phospho-Ser433)",1.13955729166667,1.05003645833333,1.41682291666667
"CD45_(Phospho-Ser1007)",1.09138020833333,0.898057291666667,1.38563541666667
"CDC25A_(Phospho-Ser124)",1.04472916666667,1.06684375,1.466375
"CDC25B_(Phospho-Ser353)",0.862453125,0.930473958333333,1.13080208333333
"CDK7_(Phospho-Thr170)",0.84325,0.976854166666667,1.37372916666667
"Chk1_(Phospho-Ser286)",1.233078125,1.333671875,1.50166666666667
"Chk1_(Phospho-Ser301)",1.366171875,1.15611979166667,1.76275
"Met_(Phospho-Tyr1003)",1.14539583333333,1.18180208333333,1.57489583333333
"Coagulation_Factor_III_(Phospho-Ser290)",1.050296875,0.997390625,1.06460416666667
"CXCR4_(Phospho-Ser339)",1.98503125,1.18877083333333,1.61484375
"Keratin_18_(Phospho-Ser52)",1.07480208333333,1.15466145833333,1.51320833333333
"Keratin_8_(Phospho-Ser431)",0.5965625,0.778291666666667,0.6281875
"Catenin_delta-1_(Phospho-Tyr228)",1.01116666666667,0.966828125,1.24160416666667
"Raf1_(Phospho-Ser43)",1.17513541666667,1.1943125,1.46845833333333
"DNA-PK_(Phospho-Thr2647)",1.04489583333333,0.955552083333333,1.41686458333333
"DNA-PK_(Phospho-Thr2638)",1.06467708333333,0.978098958333333,1.44108333333333
"EGFR_(Phospho-Tyr1069)",0.901458333333333,0.824317708333333,0.9715625
"ERK3_(Phospho-Ser189)",0.914015625,1.06928125,1.26098958333333
"ERK8_(Phospho-Thr175/Tyr177)",1.01316145833333,1.06494791666667,1.38879166666667
"Lamin_A_(Phospho-Ser22)",0.889317708333333,1.012234375,1.03683333333333
"AurB_(Phospho-Thr232)",1.019078125,0.911322916666667,1.21271875
"AurB_(Phospho-Tyr12)",0.985890625,0.976291666666667,1.34303125
"AurA_(Phospho-Thr288)",1.25713541666667,1.393484375,1.79777083333333
"Integrin_beta-1_(Phospho-Thr788)",1.21555208333333,1.25505208333333,1.56894791666667
"PDGFR_beta_(Phospho-Tyr740)",0.727604166666667,0.97146875,0.899041666666667
"PDGFR_beta_(Phospho-Tyr1021)",0.995651041666667,1.18903645833333,1.14401041666667
"PDGFR_alpha_(Phospho-Tyr849)",0.971536458333333,0.977890625,1.343
"FADD_(Phospho-Ser194)",0.929536458333333,0.882697916666667,0.957489583333333
"Survivin_(Phospho-Thr117)",1.461140625,1.26094270833333,1.64189583333333
"TOP2A/DNA_topoisomerase_II_(Phospho-Ser1106)",1.11407291666667,1.12736979166667,1.68807291666667
"BTK_(Phospho-Tyr550)",1.08563541666667,1.17963541666667,1.43221875
"IL3RB_(Phospho-Tyr593)",0.899151041666667,0.968932291666667,0.985677083333333
"IR_(Phospho-Tyr1355)",1.03646875,1.45715104166667,1.47236458333333
"IR_(Phospho-Tyr1361)",0.775734375,1.811046875,0.881604166666667
"KIT_(Phospho-Tyr936)",1.01572395833333,1.03867708333333,1.00344791666667
"KIT_(Phospho-Tyr703)",1.12938541666667,1.17722916666667,1.65916666666667
"M-CSF_Receptor_(Phospho-Tyr809)",0.89825,1.01904166666667,1.00355208333333
"Met_(Phospho-Tyr1356)",0.824734375,0.912052083333333,0.607572916666667
"Raf1_(Ab-341)",0.667651041666667,0.659130208333333,0.794510416666667
"Raf1_(Ab-621)",1.00842708333333,0.914473958333333,1.41260416666667
"RhoA_(Ab-188)",0.730953125,0.703567708333333,0.810041666666667
"RyR2_(Ab-2808)",0.903239583333333,0.929052083333333,1.32836458333333
"Synapsin_(Ab-62)",0.956958333333333,0.93634375,1.53521875
"Trk_A_(Ab-496)",1.005375,0.874140625,1.20579166666667
"Tuberin/TSC2_(Ab-939)",1.03441145833333,0.840161458333333,1.07347916666667
"Tuberin/TSC2_(Ab-1462)",1.14502083333333,1.152328125,1.93083333333333
"Tyrosine_Hydroxylase_(Ab-8)",0.898229166666667,0.868427083333333,0.996208333333333
"VAV1_(Ab-160)",1.07330729166667,1.164796875,1.68967708333333
"VEGFR1_(Ab-1333)",0.89290625,0.866291666666667,1.15364583333333
"VEGFR2_(Ab-1059)",1.08431770833333,0.999796875,1.62630208333333
"WASP_(Ab-290)",0.944328125,1.10077083333333,1.21694791666667
"Zap-70_(Ab-292)",0.998296875,0.954015625,1.05034375
"AKT1_(Ab-474)",1.09268229166667,1.78984895833333,1.48771875
"AKT1_(Ab-246)",1.09832291666667,1.20505729166667,1.54555208333333
"PLK1_(Phospho-Thr210)",1.06636458333333,1.04939583333333,1.500125
"AKT1_(Ab-72)",0.96234375,1.13850520833333,0.8641875
"CD32_(FcgammaRIIb)(Ab-292)",1.34395833333333,2.51468229166667,0.855666666666667
"MKK7/MAP2K7_(Ab-271)",1.12590104166667,1.05984375,1.44601041666667
"P70S6K_(Ab-427)",1.15688541666667,1.03938541666667,1.486625
"P70S6K-beta_(Ab-423)",0.972557291666667,1.00305208333333,1.41088541666667
"PAK1_(Ab-204)",0.906942708333333,1.02168229166667,1.206125
"PAK2_(Ab-192)",1.008921875,0.974182291666667,1.50598958333333
"PAK2_(Ab-197)",0.605484375,0.578005208333333,0.755666666666667
"PAK3_(Ab-154)",1.08848958333333,0.986390625,1.62621875
"PKC_beta/PKCB_(Ab-661)",1.070015625,1.00253645833333,1.56933333333333
"Raf1_(Ab-289)",0.633869791666667,0.600729166666667,0.81128125
"RSK1/2/3/4_(Ab-221/227/218/232)",1.024265625,1.00996354166667,1.26323958333333
"Src_(Ab-75)",1.05794270833333,0.986078125,0.623458333333333
"LAT_(Ab-161)",1.07719270833333,1.00069791666667,1.45334375
"SLP-76_(Ab-128)",1.44242708333333,1.282890625,1.4405
"LCK_(Ab-59)",1.23234375,1.11365104166667,1.6501875
"Fos_(Ab-232)",1.198984375,0.999609375,1.35667708333333
"Gab2_(Ab-159)",1.32129166666667,1.24344791666667,1.68179166666667
"BCL-6_(Ab-333)",1.22060416666667,1.13908333333333,1.638375
"BRCA1_(Ab-1457)",1.41379166666667,1.23551041666667,1.62955208333333
"Cyclin_D2_(Ab-280)",0.9230625,1.11390625,1.55905208333333
"IL-10R-alpha_(Ab-496)",1.058828125,0.89365625,1.10491666666667
"IL-13R/CD213a1_(Ab-405)",1.38282291666667,0.9036875,1.413375
"IL-4R/CD124_(Ab-497)",0.987760416666667,0.885385416666667,1.32463541666667
"Integrin_beta-4_(Ab-1510)",1.00888020833333,0.961661458333333,1.34677083333333
"Kv1.3/KCNA3_(Ab-135)",1.05063020833333,0.9855,1.36595833333333
"CDK5_(Ab-15)",0.972151041666667,0.84271875,1.02404166666667
"STAM2_(Ab-192)",1.325265625,1.32886979166667,1.82663541666667
"FER_(Ab-402)",0.970072916666667,1.06424479166667,1.09475
"Claudin_3_(Ab-219)",0.704802083333333,1.044734375,0.990864583333333
"Claudin_7_(Ab-210)",1.42864583333333,1.14800520833333,1.61097916666667
